BJ;EBDL;OB;PERSNR;WTT;WMM;GESCHL;GEBTT;GEBMM;GEBJJJJ;GEBLAND;WGEM;PAR;BSTAAT;FAMST;KONVFL;KONVFL_A;PAR_A;ALTER;ALT31;BERQ
2005;9;;;;11;1;;;1977;9;9;111;15;2; ; ;111;28;28;4
2005;7;;;;6;1;;;1994;1;7;711;11;1; ; ;120;10;11;2
2005;6;;;;2;1;;;1996;8;6;711;8;1; ; ;101;8;9;1
2005;5;;;;3;1;;;2004;1;5;712;15;1; ; ;101;0;1;1
2005;4;;;;1;1;;;2003;1;4;711;13;1; ; ;101;1;2;1
2005;1;;;;10;1;;;1996;9;1;711;662;1; ; ;101;8;9;4
2005;2;;;;12;1;;;1999;1;2;711;11;1; ; ;101;6;6;4
2005;3;;;;12;1;;;1971;5;3;160;11;2; ; ;101;34;34;4
2005;4;;;;1;1;;;1964;5;4;101;13;2; ; ;101;40;41;1
2005;5;;;;1;1;;;1985;5;5;101;13;1; ; ;101;19;20;1
2005;9;;;;3;1;;;2000;1;9;712;15;1; ; ;101;5;5;1
2005;8;;;;2;1;;;1966;8;8;101;8;2; ; ;101;38;39;1
2005;6;;;;2;1;;;1980;8;6;111;8;2; ; ;111;24;25;1
2005;4;;;;1;1;;;1991;5;4;711;13;1; ; ;101;13;14;1
2005;3;;;;7;1;;;2005;1;3;712;8;1; ; ;101;0;0;3
2005;1;;;;10;1;;;1984;5;1;101;13;1; ; ;101;21;21;4
2005;1;;;;10;1;;;1974;8;1;101;8;1; ; ;101;30;31;4
2005;9;;;;2;1;;;1968;9;9;160;15;2; ; ;101;36;37;1
2005;7;;;;2;1;;;1985;8;7;101;8;1; ; ;101;20;20;1
2005;7;;;;5;1;;;1980;1;7;101;8;1; ; ;101;24;25;2
2005;9;;;;2;1;;;1928;1;9;122;500;2; ; ;122;76;77;1
2005;8;;;;12;1;;;1979;1;8;101;8;1; ; ;101;26;26;4
2005;4;;;;1;1;;;1993;1;4;711;15;1; ; ;120;11;12;1
2005;5;;;;1;1;;;1962;5;5;101;13;2; ; ;101;42;43;1
2005;2;;;;1;1;;;1967;5;2;101;15;4; ; ;101;37;38;1
2005;9;;;;8;1;;;2001;9;0;711;200;1; ; ;101;3;4;3
2005;2;;;;12;1;;;1983;5;2;101;11;1; ; ;101;22;22;4
2005;3;;;;5;1;;;1999;1;3;711;11;1; ; ;101;5;6;2
2005;6;;;;2;1;;;1993;1;6;711;13;1; ; ;101;11;12;1
2005;9;;;;4;1;;;1944;9;9;101;13;4; ; ;101;61;61;2
2005;7;;;;11;1;;;1969;8;7;160;8;2; ; ;101;36;36;4
2005;7;;;;2;1;;;1969;9;7;160;13;2; ; ;101;35;36;1
2005;8;;;;5;1;;;1991;1;8;711;8;1; ; ;101;13;14;2
2005;6;;;;2;1;;;1953;8;6;101;8;2; ; ;101;52;52;1
2005;5;;;;3;1;;;1990;1;5;711;13;1; ; ;101;14;15;1
2005;4;;;;1;1;;;1978;5;4;111;11;2; ; ;111;26;27;1
2005;2;;;;1;1;;;1972;5;2;101;15;2; ; ;101;32;33;1
2005;2;;;;4;1;;;1961;5;2;101;13;2; ; ;101;43;44;2
2005;1;;;;10;1;;;1995;5;1;711;15;1; ; ;101;10;10;4
2005;4;;;;1;1;;;1975;5;4;101;13;1; ; ;101;29;30;1
2005;5;;;;1;1;;;1979;5;5;101;13;1; ; ;101;25;26;1
2005;6;;;;2;1;;;1980;5;6;101;11;2; ; ;101;24;25;1
2005;8;;;;1;1;;;1962;5;8;120;11;2; ; ;120;42;43;1
2005;9;;;;2;1;;;1991;1;9;711;8;1; ; ;101;13;14;1
2005;6;;;;2;1;;;1990;9;6;711;650;1;1;1;417;14;15;1
2005;5;;;;3;1;;;1978;1;5;101;13;2; ; ;101;26;27;1
2005;4;;;;1;1;;;1955;9;4;120;20;2; ; ;120;49;50;1
2005;1;;;;10;1;;;2005;1;1;711;15;1; ; ;101;0;0;4
2005;9;;;;9;1;;;1969;9;0;111;455;2; ; ;111;36;36;4
2005;3;;;;4;1;;;1956;9;3;160;11;2; ; ;101;48;49;2
2005;2;;;;9;1;;;2002;1;2;711;8;1; ; ;121;3;3;3
2005;9;;;;8;1;;;1993;8;9;124;8;1; ; ;124;11;12;3
2005;8;;;;5;1;;;1996;1;8;711;8;1; ; ;101;9;9;2
2005;7;;;;10;1;;;1977;9;7;101;11;2; ; ;101;28;28;4
2005;8;;;;5;1;;;1993;1;8;711;8;1; ; ;121;12;12;2
2005;9;;;;4;1;;;1983;1;9;120;8;1; ; ;120;21;22;2
2005;6;;;;2;1;;;1965;8;6;101;8;2; ; ;101;39;40;1
2005;9;;;;11;1;;;1927;1;0;583;48;2; ; ;583;78;78;4
2005;1;;;;10;1;;;2000;5;1;711;15;1; ; ;101;4;5;4
2005;3;;;;8;1;;;1990;5;3;711;998;1;1; ;101;15;15;3
2005;3;;;;7;1;;;1997;1;3;711;13;1; ; ;101;8;8;3
2005;1;;;;10;1;;;1987;8;1;711;8;1; ; ;101;17;18;4
2005;2;;;;5;1;;;2004;1;2;711;41;1; ; ;101;0;1;2
2005;6;;;;2;1;;;1964;9;6;101;200;2; ; ;101;40;41;1
2005;5;;;;1;1;;;1959;5;5;101;13;2; ; ;101;45;46;1
2005;7;;;;8;1;;;1996;1;7;711;11;1; ; ;101;9;9;3
2005;8;;;;2;1;;;1993;1;8;711;15;1; ; ;101;11;12;1
2005;4;;;;1;1;;;1953;5;4;120;14;2; ; ;120;51;52;1
2005;2;;;;12;1;;;1991;5;2;711;14;1; ; ;101;14;14;4
2005;9;;;;12;1;;;1988;9;0;124;304;1; ; ;124;17;17;4
2005;2;;;;3;1;;;1959;8;2;101;8;2; ; ;101;46;46;1
2005;1;;;;10;1;;;1998;1;1;124;997;1; ; ;124;7;7;4
2005;5;;;;1;1;;;1988;1;5;101;15;1; ; ;101;16;17;1
2005;6;;;;2;1;;;2004;1;6;711;350;1; ; ;101;0;1;1
2005;8;;;;6;1;;;1965;5;8;101;15;2; ; ;101;39;40;2
2005;7;;;;6;1;;;1993;1;7;711;15;1; ; ;121;11;12;2
2005;7;;;;3;1;;;2001;1;7;711;41;1; ; ;101;3;4;1
2005;3;;;;9;1;;;1961;9;3;101;41;2; ; ;101;43;44;3
2005;3;;;;10;1;;;1961;8;3;101;8;4; ; ;101;43;44;4
2005;2;;;;3;1;;;2000;1;2;711;15;1; ; ;101;4;5;1
2005;9;;;;8;1;;;1957;9;0;111;561;2; ; ;111;48;48;3
2005;8;;;;1;1;;;1984;1;8;120;8;1; ; ;120;20;21;1
2005;6;;;;2;1;;;1965;5;6;101;15;2; ; ;101;39;40;1
2005;5;;;;1;1;;;1989;1;5;711;13;1; ; ;101;15;16;1
2005;5;;;;3;1;;;1997;1;5;711;13;1; ; ;101;7;8;1
2005;4;;;;1;1;;;1968;5;4;101;14;2; ; ;101;36;37;1
2005;2;;;;8;1;;;1967;3;2;101;16;2; ; ;101;38;38;3
2005;2;;;;6;1;;;1965;5;2;101;15;2; ; ;101;40;40;2
2005;9;;;;11;1;;;1991;9;0;124;15;1; ; ;124;14;14;4
2005;1;;;;10;1;;;1969;9;1;101;656;2; ; ;101;35;36;4
2005;3;;;;6;1;;;1960;9;3;111;41;2; ; ;111;44;45;2
2005;6;;;;2;1;;;1999;1;6;711;455;1; ; ;417;5;6;1
2005;8;;;;7;1;;;1969;8;8;101;8;2; ; ;101;36;36;3
2005;8;;;;10;1;;;1995;8;8;711;8;1; ; ;101;10;10;4
2005;7;;;;2;1;;;2002;1;7;711;11;1; ; ;101;2;3;1
2005;5;;;;2;1;;;1946;5;5;101;15;2; ; ;101;58;59;1
2005;3;;;;1;1;;;1984;1;3;101;15;1; ; ;101;20;21;1
2005;2;;;;6;1;;;2001;1;2;711;15;1; ; ;101;4;4;2
2005;2;;;;4;1;;;1964;8;2;101;8;2; ; ;101;41;41;2
2005;1;;;;10;1;;;1991;5;1;711;13;1; ; ;101;14;14;4
2005;6;;;;2;1;;;1993;1;6;711;13;1; ; ;101;11;12;1
2005;4;;;;1;1;;;1949;5;4;121;15;2; ; ;121;55;56;1
2005;7;;;;3;1;;;1979;9;7;101;11;1; ; ;101;25;26;1
2005;8;;;;9;1;;;1971;1;8;111;13;2; ; ;111;34;34;3
2005;8;;;;4;1;;;1986;1;8;120;8;1; ; ;120;18;19;2
2005;4;;;;2;1;;;2000;1;4;416;8;1; ; ;416;4;5;1
2005;9;;;;4;1;;;2004;9;0;124;453;1; ; ;124;0;1;2
2005;3;;;;2;1;;;1984;9;3;101;41;1; ; ;101;20;21;1
2005;2;;;;8;1;;;1968;5;2;101;15;2; ; ;101;37;37;3
2005;1;;;;10;1;;;1978;9;1;101;41;1; ; ;101;27;27;4
2005;4;;;;2;1;;;1985;5;4;101;13;1; ; ;101;19;20;1
2005;6;;;;2;1;;;2002;1;6;711;8;1; ; ;101;2;3;1
2005;5;;;;1;1;;;1987;5;5;711;15;1; ; ;101;17;18;1
2005;9;;;;8;1;;;1976;1;9;101;15;1; ; ;101;28;29;3
2005;8;;;;6;1;;;2003;1;8;711;8;1; ; ;101;1;2;2
2005;7;;;;2;1;;;1967;8;7;101;8;2; ; ;101;37;38;1
2005;5;;;;2;1;;;1982;5;5;413;15;1; ; ;413;22;23;1
2005;4;;;;2;1;;;1997;1;4;711;11;1; ; ;101;7;8;1
2005;2;;;;8;1;;;1996;1;2;711;15;1; ; ;101;9;9;3
2005;9;;;;10;1;;;1992;9;0;124;354;1; ; ;124;13;13;4
2005;9;;;;12;1;;;1994;1;0;124;656;1; ; ;124;11;11;4
2005;2;;;;3;1;;;1968;8;2;101;8;2; ; ;101;37;37;1
2005;1;;;;10;1;;;2000;9;1;711;41;1; ; ;101;5;5;4
2005;3;;;;5;1;;;1962;9;3;101;39;2; ; ;101;43;43;2
2005;2;;;;1;1;;;1968;5;2;101;15;2; ; ;101;36;37;1
2005;9;;;;12;1;;;1998;9;0;711;662;1; ; ;101;7;7;4
2005;4;;;;2;1;;;1976;5;4;120;15;1; ; ;120;28;29;1
2005;6;;;;2;1;;;1960;5;6;101;13;1; ; ;101;44;45;1
2005;9;;;;10;1;;;1971;9;9;111;312;2; ; ;111;34;34;4
2005;4;;;;2;1;;;1989;9;4;711;44;1; ; ;111;16;16;1
2005;9;;;;6;1;;;1998;9;0;711;200;1; ; ;101;6;7;2
2005;2;;;;3;1;;;1993;9;2;711;20;1;1;1;414;11;12;1
2005;1;;;;10;1;;;1982;5;1;101;13;1; ; ;101;23;23;4
2005;3;;;;12;1;;;1977;8;3;101;8;2; ; ;101;28;28;4
2005;3;;;;12;1;;;2003;1;3;711;8;1; ; ;101;2;2;4
2005;2;;;;1;1;;;1968;5;2;101;15;2; ; ;101;36;37;1
2005;4;;;;2;1;;;1966;8;4;120;8;2; ; ;120;38;39;1
2005;8;;;;7;1;;;1971;5;8;111;13;2; ; ;111;34;34;3
2005;8;;;;7;1;;;1999;1;8;711;8;1; ; ;120;5;6;3
2005;7;;;;3;1;;;1983;9;7;101;44;1; ; ;101;21;22;1
2005;6;;;;2;1;;;1998;1;6;711;11;1; ; ;120;7;7;1
2005;5;;;;3;1;;;1978;1;5;101;13;1; ; ;101;26;27;1
2005;9;;;;12;1;;;1989;9;0;124;312;1; ; ;124;16;16;4
2005;2;;;;6;1;;;1951;5;2;101;15;2; ; ;101;54;54;2
2005;1;;;;10;1;;;1997;9;1;711;49;1;1;1;414;8;8;4
2005;9;;;;3;1;;;1924;1;0;583;501;4; ; ;583;80;81;2
2005;3;;;;9;1;;;1960;3;3;101;16;2; ; ;101;45;45;3
2005;5;;;;3;1;;;1987;5;5;711;13;1; ; ;101;17;18;1
2005;6;;;;2;1;;;1993;9;6;711;650;1;1;1;417;12;12;1
2005;4;;;;2;1;;;1949;8;4;101;8;2; ; ;101;55;56;1
2005;8;;;;6;1;;;1995;1;8;711;8;1; ; ;101;9;10;2
2005;8;;;;9;1;;;1989;1;8;711;8;1; ; ;101;16;16;3
2005;7;;;;1;1;;;2000;8;7;711;8;1; ; ;101;4;5;1
2005;5;;;;1;1;;;1953;5;5;101;15;2; ; ;101;51;52;1
2005;2;;;;11;1;;;1981;9;2;101;41;1; ; ;101;23;24;4
2005;2;;;;6;1;;;1993;1;2;711;15;1; ; ;101;12;12;2
2005;9;;;;10;1;;;2001;9;0;124;662;1; ; ;124;4;4;4
2005;3;;;;7;1;;;1996;1;3;711;11;1; ; ;101;8;9;3
2005;6;;;;2;1;;;1992;8;6;711;8;1; ; ;101;12;13;1
2005;7;;;;5;1;;;1983;9;7;101;11;1; ; ;101;21;22;2
2005;8;;;;6;1;;;2001;1;8;711;8;1; ; ;101;4;4;2
2005;7;;;;3;1;;;1968;1;7;101;11;1; ; ;101;37;37;1
2005;6;;;;2;1;;;1942;8;6;101;8;2; ; ;101;62;63;1
2005;5;;;;3;1;;;1983;5;5;101;15;1; ; ;101;21;22;1
2005;4;;;;2;1;;;2003;1;4;711;8;1; ; ;120;1;2;1
2005;1;;;;10;1;;;1974;9;1;111;312;2; ; ;111;31;31;4
2005;1;;;;10;1;;;1982;9;1;414;20;1;1;1;414;23;23;4
2005;3;;;;2;1;;;1973;8;3;101;8;2; ; ;101;31;32;1
2005;5;;;;3;1;;;1979;5;5;101;13;1; ; ;101;26;26;1
2005;7;;;;12;1;;;2000;1;7;711;11;1; ; ;101;5;5;4
2005;7;;;;4;1;;;1989;8;7;711;8;1; ; ;101;16;16;2
2005;5;;;;3;1;;;1970;9;5;414;650;2;1;1;414;35;35;1
2005;6;;;;2;1;;;1974;1;6;101;13;1; ; ;101;30;31;1
2005;3;;;;6;1;;;1989;1;3;711;15;1; ; ;101;16;16;2
2005;1;;;;2;1;;;1963;5;1;111;15;2; ; ;111;41;42;1
2005;2;;;;12;1;;;1999;1;2;711;11;1; ; ;101;6;6;4
2005;2;;;;4;1;;;1965;5;2;414;15;2;1;1;414;40;40;2
2005;3;;;;4;1;;;1976;1;3;101;13;1; ; ;101;28;29;2
2005;6;;;;2;1;;;1986;9;6;124;312;1; ; ;124;18;19;1
2005;5;;;;3;1;;;2004;1;5;711;650;1;1;1;414;0;1;1
2005;4;;;;2;1;;;2002;1;4;711;8;1; ; ;101;2;3;1
2005;7;;;;4;1;;;1997;1;7;711;11;1; ; ;101;7;8;2
2005;8;;;;4;1;;;1969;8;8;101;8;2; ; ;101;35;36;2
2005;5;;;;2;1;;;1965;5;5;101;15;2; ; ;101;39;40;1
2005;2;;;;4;1;;;1999;1;2;711;15;1;1;1;414;5;6;2
2005;2;;;;1;1;;;1996;1;2;711;8;1; ; ;101;8;9;1
2005;3;;;;5;1;;;1984;5;3;101;11;1; ; ;101;20;21;2
2005;5;;;;1;1;;;1969;5;5;101;15;2; ; ;101;35;36;1
2005;4;;;;2;1;;;1934;5;4;120;15;2; ; ;120;70;71;1
2005;8;;;;10;1;;;2004;1;8;711;13;1; ; ;101;1;1;4
2005;7;;;;2;1;;;1966;8;7;101;8;2; ; ;101;38;39;1
2005;7;;;;2;1;;;2002;1;7;711;8;1; ; ;101;2;3;1
2005;4;;;;2;1;;;1989;5;4;124;15;1; ; ;124;15;16;1
2005;5;;;;1;1;;;1999;1;5;711;15;1; ; ;101;6;6;1
2005;2;;;;3;1;;;1973;5;2;101;15;1; ; ;101;31;32;1
2005;2;;;;6;1;;;1965;8;2;101;8;4; ; ;101;39;40;2
2005;5;;;;3;1;;;1975;9;5;101;656;1; ; ;101;29;30;1
2005;4;;;;2;1;;;1987;8;4;711;8;1; ; ;101;17;18;1
2005;7;;;;5;1;;;1988;1;7;711;8;1; ; ;101;17;17;2
2005;8;;;;5;1;;;1989;1;8;711;8;1; ; ;120;15;16;2
2005;9;;;;3;1;;;1988;9;9;711;13;1; ; ;101;16;17;1
2005;9;;;;4;1;;;1985;1;9;101;15;1; ; ;101;20;20;2
2005;8;;;;4;1;;;1972;5;8;101;15;2; ; ;101;32;33;2
2005;4;;;;2;1;;;1993;1;4;711;11;1; ; ;120;11;12;1
2005;6;;;;3;1;;;2003;1;6;712;37;1; ; ;120;1;2;1
2005;3;;;;4;1;;;1993;1;3;711;8;1; ; ;101;11;12;2
2005;9;;;;11;1;;;1927;9;0;111;752;2; ; ;111;78;78;4
2005;8;;;;3;1;;;2004;1;8;712;15;1; ; ;101;0;1;1
2005;9;;;;9;1;;;1970;9;9;414;15;1;1;1;414;34;35;3
2005;9;;;;2;1;;;1955;8;9;101;8;2; ; ;101;50;50;1
2005;7;;;;1;1;;;1991;8;7;711;8;1; ; ;101;13;14;1
2005;2;;;;9;1;;;1967;5;2;101;13;2; ; ;101;38;38;3
2005;3;;;;1;1;;;2000;1;3;711;13;1; ; ;101;4;5;1
2005;2;;;;5;1;;;1989;5;2;711;11;1; ; ;101;15;16;2
2005;7;;;;12;1;;;1961;5;7;101;11;2; ; ;101;44;44;4
2005;5;;;;2;1;;;1955;2;5;101;2;2; ; ;101;49;50;1
2005;4;;;;2;1;;;1976;5;4;120;15;2; ; ;120;28;29;1
2005;4;;;;2;1;;;2003;1;4;124;8;1; ; ;124;1;2;1
2005;7;;;;1;1;;;2001;1;7;711;11;1; ; ;101;3;4;1
2005;9;;;;6;1;;;1998;1;9;711;41;1;1;1;414;6;7;2
2005;8;;;;2;1;;;2003;1;8;711;11;1; ; ;101;1;2;1
2005;2;;;;6;1;;;1963;8;2;101;8;2; ; ;101;42;42;2
2005;1;;;;2;1;;;1958;8;1;101;8;2; ; ;101;46;47;1
2005;3;;;;9;1;;;1980;8;3;101;8;1; ; ;101;25;25;3
2005;9;;;;8;1;;;2003;1;9;711;662;1; ; ;101;2;2;3
2005;7;;;;1;1;;;2003;1;7;711;8;1; ; ;101;1;2;1
2005;4;;;;2;1;;;1970;5;4;101;13;2; ; ;101;34;35;1
2005;4;;;;2;1;;;1976;9;4;414;657;2;1;1;414;28;29;1
2005;5;;;;3;1;;;1997;1;5;711;15;1; ; ;101;8;8;1
2005;6;;;;3;1;;;2001;1;6;711;11;1; ; ;101;3;4;1
2005;9;;;;10;1;;;1989;8;9;711;8;1; ; ;101;15;16;4
2005;8;;;;2;1;;;1975;5;8;120;15;2; ; ;120;29;30;1
2005;3;;;;8;1;;;1967;5;3;111;11;2; ; ;111;37;38;3
2005;1;;;;2;1;;;1963;5;1;101;15;2; ; ;101;42;42;1
2005;8;;;;9;1;;;1966;8;8;101;8;2; ; ;101;39;39;3
2005;7;;;;4;1;;;1966;8;7;101;8;2; ; ;101;39;39;2
2005;7;;;;4;1;;;2000;1;7;711;8;1; ; ;101;4;5;2
2005;6;;;;3;1;;;1971;8;6;101;8;2; ; ;101;33;34;1
2005;4;;;;2;1;;;1959;5;4;160;13;2; ; ;101;45;46;1
2005;1;;;;2;1;;;1953;4;1;160;4;2; ; ;101;52;52;1
2005;1;;;;2;1;;;1965;9;1;101;653;2; ; ;101;39;40;1
2005;6;;;;3;1;;;1990;1;6;711;13;1; ; ;101;14;15;1
2005;5;;;;5;1;;;1966;8;5;101;8;2; ; ;101;38;39;2
2005;7;;;;4;1;;;1973;8;7;101;8;2; ; ;101;32;32;2
2005;8;;;;3;1;;;1991;1;8;711;8;1; ; ;121;13;14;1
2005;8;;;;9;1;;;1997;1;8;711;13;1; ; ;120;7;8;3
2005;5;;;;5;1;;;2001;1;5;711;8;1; ; ;101;3;4;2
2005;6;;;;3;1;;;1960;5;6;101;13;4; ; ;101;44;45;1
2005;3;;;;6;1;;;1975;8;3;101;8;2; ; ;101;30;30;2
2005;1;;;;6;1;;;1983;9;1;413;662;1; ; ;413;22;22;2
2005;2;;;;3;1;;;1977;5;2;101;13;2; ; ;101;28;28;1
2005;8;;;;5;1;;;1994;1;8;711;8;1; ; ;101;10;11;2
2005;9;;;;1;1;;;1967;9;9;160;353;2;1;1;414;37;38;1
2005;9;;;;1;1;;;2002;1;9;711;8;1; ; ;101;2;3;1
2005;7;;;;10;1;;;1996;1;7;711;41;1; ; ;101;9;9;4
2005;6;;;;3;1;;;1996;5;6;711;15;1; ; ;101;8;9;1
2005;5;;;;6;1;;;1958;8;5;101;8;2; ; ;101;46;47;2
2005;2;;;;4;1;;;1979;1;2;101;13;1; ; ;101;25;26;2
2005;1;;;;2;1;;;1960;5;1;101;13;4; ; ;101;44;45;1
2005;3;;;;11;1;;;1965;8;3;101;8;2; ; ;101;40;40;4
2005;5;;;;4;1;;;2001;1;5;712;41;1; ; ;101;4;4;2
2005;6;;;;3;1;;;1984;5;6;101;13;1; ; ;101;20;21;1
2005;4;;;;2;1;;;1976;5;4;101;13;2; ; ;101;29;29;1
2005;7;;;;3;1;;;1996;1;7;711;15;1; ; ;101;9;9;1
2005;9;;;;2;1;;;1987;8;9;124;8;1; ; ;124;17;18;1
2005;9;;;;11;1;;;1997;9;9;711;751;1;1;1;414;8;8;4
2005;6;;;;3;1;;;1990;1;6;711;11;1; ; ;101;14;15;1
2005;3;;;;4;1;;;1958;9;3;101;41;2; ; ;101;46;47;2
2005;3;;;;12;1;;;1988;5;3;711;11;1; ; ;101;17;17;4
2005;6;;;;3;1;;;1950;5;6;101;13;2; ; ;101;54;55;1
2005;5;;;;5;1;;;2000;1;5;711;15;1; ; ;101;4;5;2
2005;4;;;;2;1;;;1987;5;4;711;13;1; ; ;101;17;18;1
2005;9;;;;1;1;;;1997;1;9;711;13;1; ; ;101;7;8;1
2005;8;;;;5;1;;;1966;9;8;101;600;2; ; ;101;38;39;2
2005;7;;;;2;1;;;1995;1;7;711;13;1; ; ;101;9;10;1
2005;9;;;;1;1;;;1957;9;9;111;656;2; ; ;111;47;48;1
2005;5;;;;4;1;;;1981;1;5;120;15;1; ; ;120;23;24;2
2005;6;;;;3;1;;;1966;5;6;160;13;2; ; ;101;38;39;1
2005;3;;;;1;1;;;1959;5;3;101;13;2; ; ;101;45;46;1
2005;2;;;;3;1;;;1956;5;2;101;15;2; ; ;101;48;49;1
2005;2;;;;10;1;;;1988;5;2;711;13;1; ; ;101;17;17;4
2005;9;;;;2;1;;;1970;9;9;414;657;1;1;1;414;34;35;1
2005;9;;;;11;1;;;1963;9;9;101;656;2; ; ;101;42;42;4
2005;8;;;;6;1;;;1984;8;8;101;8;1; ; ;101;20;21;2
2005;7;;;;10;1;;;1969;9;7;101;11;2; ; ;101;35;36;4
2005;4;;;;2;1;;;1968;5;4;101;15;2; ; ;101;36;37;1
2005;1;;;;6;1;;;2000;1;1;711;15;1; ; ;101;5;5;2
2005;1;;;;2;1;;;1996;1;1;711;13;1; ; ;413;8;9;1
2005;2;;;;1;1;;;1959;9;2;101;200;2; ; ;101;45;46;1
2005;3;;;;8;1;;;2003;1;3;711;13;1; ; ;101;2;2;3
2005;5;;;;6;1;;;1999;1;5;711;11;1; ; ;101;5;6;2
2005;7;;;;6;1;;;1983;1;7;120;8;1; ; ;120;21;22;2
2005;7;;;;2;1;;;1953;8;7;101;8;2; ; ;101;52;52;1
2005;8;;;;5;1;;;2001;1;8;711;8;1; ; ;101;3;4;2
2005;9;;;;4;1;;;1977;9;9;111;312;2; ; ;111;27;28;2
2005;5;;;;6;1;;;1983;5;5;101;11;1; ; ;101;21;22;2
2005;6;;;;3;1;;;1978;8;6;101;8;1;1;1;101;26;27;1
2005;3;;;;7;1;;;1964;5;3;101;11;2; ; ;101;40;41;3
2005;1;;;;6;1;;;1984;3;1;415;16;1; ; ;415;21;21;2
2005;1;;;;6;1;;;1945;9;1;414;650;1;1;1;414;60;60;2
2005;6;;;;3;1;;;1956;8;6;101;8;2; ; ;101;49;49;1
2005;4;;;;2;1;;;1960;5;4;101;13;2; ; ;101;44;45;1
2005;9;;;;3;1;;;1975;9;9;160;754;2; ; ;415;30;30;1
2005;7;;;;7;1;;;1960;8;7;101;8;2; ; ;101;45;45;3
2005;9;;;;5;1;;;1993;1;9;711;13;1; ; ;101;12;12;2
2005;4;;;;2;1;;;1962;5;4;101;13;2; ; ;101;42;43;1
2005;1;;;;6;1;;;1986;5;1;101;13;1; ; ;101;19;19;2
2005;3;;;;5;1;;;1957;5;3;101;13;2; ; ;101;48;48;2
2005;3;;;;7;1;;;1990;1;3;711;8;1; ; ;101;15;15;3
2005;2;;;;1;1;;;1959;5;2;101;13;2; ; ;101;45;46;1
2005;9;;;;1;1;;;1956;9;9;111;13;2; ; ;111;48;49;1
2005;9;;;;2;1;;;1976;9;9;111;656;2; ; ;111;28;29;1
2005;7;;;;12;1;;;1996;1;7;711;11;1; ; ;101;9;9;4
2005;6;;;;3;1;;;1971;8;6;120;8;2; ; ;120;33;34;1
2005;6;;;;3;1;;;1953;8;6;101;8;2; ; ;101;51;52;1
2005;5;;;;5;1;;;1952;9;5;101;304;2; ; ;101;52;53;2
2005;8;;;;3;1;;;1979;1;8;101;8;2; ; ;101;26;26;1
2005;9;;;;2;1;;;1987;1;9;711;15;1; ; ;101;17;18;1
2005;7;;;;1;1;;;1992;1;7;711;8;1; ; ;101;13;13;1
2005;6;;;;3;1;;;1966;5;6;101;13;2; ; ;101;39;39;1
2005;2;;;;3;1;;;1976;5;2;101;15;1;1;1;101;28;29;1
2005;3;;;;6;1;;;1961;5;3;101;11;2; ; ;101;44;44;2
2005;6;;;;3;1;;;2000;1;6;711;13;1; ; ;101;4;5;1
2005;5;;;;4;1;;;1998;8;5;711;8;1; ; ;101;7;7;2
2005;4;;;;2;1;;;1989;5;4;124;14;1; ; ;124;15;16;1
2005;7;;;;10;1;;;2003;1;7;711;8;1; ; ;101;2;2;4
2005;9;;;;1;1;;;1968;8;9;101;8;2; ; ;101;36;37;1
2005;9;;;;1;1;;;1999;1;9;711;8;1; ; ;101;5;6;1
2005;8;;;;1;1;;;2003;1;8;711;8;1; ; ;101;1;2;1
2005;6;;;;3;1;;;1985;5;6;101;13;1; ; ;101;19;20;1
2005;2;;;;3;1;;;1988;5;2;711;13;1; ; ;101;16;17;1
2005;4;;;;2;1;;;1990;8;4;711;8;1; ; ;101;15;15;1
2005;8;;;;1;1;;;1977;1;8;120;15;1; ; ;120;27;28;1
2005;8;;;;4;1;;;1974;1;8;101;15;1; ; ;101;30;31;2
2005;4;;;;2;1;;;1977;8;4;160;8;2; ; ;101;27;28;1
2005;6;;;;3;1;;;1990;9;6;711;41;1; ; ;111;14;15;1
2005;2;;;;3;1;;;1976;5;2;414;15;2;1;1;414;29;29;1
2005;2;;;;5;1;;;1948;5;2;160;13;2; ; ;101;56;57;2
2005;8;;;;10;1;;;1970;8;8;101;8;2; ; ;101;35;35;4
2005;9;;;;1;1;;;1992;1;9;711;8;1; ; ;101;12;13;1
2005;9;;;;1;1;;;1970;8;9;111;8;2; ; ;111;34;35;1
2005;8;;;;4;1;;;1970;5;8;101;15;2; ; ;101;35;35;2
2005;7;;;;6;1;;;2005;1;7;711;13;1; ; ;101;0;0;2
2005;6;;;;3;1;;;2002;1;6;711;8;1; ; ;101;2;3;1
2005;5;;;;5;1;;;1986;1;5;101;8;1; ; ;101;19;19;2
2005;2;;;;6;1;;;1988;5;2;711;13;1; ; ;101;16;17;2
2005;2;;;;1;1;;;1963;8;2;101;8;2; ; ;101;41;42;1
2005;4;;;;2;1;;;1966;5;4;101;15;2; ; ;101;38;39;1
2005;7;;;;1;1;;;1992;9;7;711;312;1; ; ;101;12;13;1
2005;8;;;;2;1;;;1980;5;8;111;15;2; ; ;111;24;25;1
2005;9;;;;2;1;;;1975;8;9;101;8;2; ; ;101;29;30;1
2005;7;;;;12;1;;;1994;1;7;711;11;1; ; ;101;11;11;4
2005;5;;;;6;1;;;1983;5;5;101;13;1; ; ;101;21;22;2
2005;3;;;;2;1;;;1982;1;3;101;8;1; ; ;101;22;23;1
2005;3;;;;2;1;;;1991;1;3;711;8;1; ; ;101;13;14;1
2005;2;;;;3;1;;;1988;5;2;711;14;1; ; ;101;16;17;1
